World_Bank_Income_Group,Region,Country,ISO3,Subgroup,Indicator,DQQ_Question,Indicator_Number,Unit,Mean,Lower_95_CI,Upper_95_CI,n,Start_Date,End_Date,Start_Year,End_Year
Low income,Middle East and North Africa,Yemen,YEM,Urban,At least one fruit,NA,23,Percentage,45.9,40.15,51.76,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,At least one fruit,NA,23,Percentage,42.51,27.73,58.77,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Vitamin A-rich fruits,DQQ8,24,Percentage,10.67,7.74,14.01,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Vitamin A-rich fruits,DQQ8,24,Percentage,13.43,9.24,19.11,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Vitamin A-rich fruits,DQQ8,24,Percentage,7.9,5.25,11.71,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Vitamin A-rich fruits,DQQ8,24,Percentage,12.3,8.78,16.98,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Vitamin A-rich fruits,DQQ8,24,Percentage,6.02,2.8,12.48,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Citrus,DQQ9,25,Percentage,19.81,16.19,23.7,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Citrus,DQQ9,25,Percentage,20.36,15.59,26.14,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Citrus,DQQ9,25,Percentage,19.26,15.02,24.34,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Citrus,DQQ9,25,Percentage,19.31,15.44,23.88,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Citrus,DQQ9,25,Percentage,21.23,12.13,34.48,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Other fruits,DQQ10,26,Percentage,35.22,30.05,40.57,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Other fruits,DQQ10,26,Percentage,37.39,31.03,44.21,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Other fruits,DQQ10,26,Percentage,33.04,26.42,40.4,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Other fruits,DQQ10,26,Percentage,35.16,30.05,40.63,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Other fruits,DQQ10,26,Percentage,35.37,21.39,52.4,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,At least one animal-source food,NA,27,Percentage,92.74,89.46,95.45,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,At least one animal-source food,NA,27,Percentage,94.16,90.25,96.56,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,At least one animal-source food,NA,27,Percentage,91.32,86.22,94.66,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,At least one animal-source food,NA,27,Percentage,93.88,88.94,96.69,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,At least one animal-source food,NA,27,Percentage,89.52,81.91,94.15,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Dairy,NA,28,Percentage,80.97,76.29,85.25,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Dairy,NA,28,Percentage,85.04,79.77,89.13,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Dairy,NA,28,Percentage,76.88,69.91,82.64,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Dairy,NA,28,Percentage,83.71,78.31,87.98,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Dairy,NA,28,Percentage,73.15,60.57,82.86,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Milk,DQQ25,29,Percentage,49.78,44.14,55.43,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Milk,DQQ25,29,Percentage,54.06,46.44,61.49,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Milk,DQQ25,29,Percentage,45.5,39.04,52.11,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Milk,DQQ25,29,Percentage,49.06,42.06,56.11,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Milk,DQQ25,29,Percentage,51.84,40.61,62.89,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Yogurt,DQQ15,30,Percentage,51.28,46.32,56.22,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Yogurt,DQQ15,30,Percentage,54.2,48.36,59.93,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Yogurt,DQQ15,30,Percentage,48.34,41.46,55.28,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Yogurt,DQQ15,30,Percentage,54.78,48.28,61.13,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Yogurt,DQQ15,30,Percentage,41.28,29.36,54.32,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Cheese,DQQ14,31,Percentage,24.36,20.17,28.81,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Cheese,DQQ14,31,Percentage,28.96,23.02,35.71,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Cheese,DQQ14,31,Percentage,19.74,15.48,24.83,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Cheese,DQQ14,31,Percentage,25.61,20.75,31.16,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Cheese,DQQ14,31,Percentage,20.79,12.53,32.46,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Eggs,DQQ13,32,Percentage,44.64,40.15,49.18,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Eggs,DQQ13,32,Percentage,51.25,44.22,58.23,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Eggs,DQQ13,32,Percentage,38.01,32.96,43.34,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Eggs,DQQ13,32,Percentage,47.58,41.92,53.3,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Eggs,DQQ13,32,Percentage,36.28,25.72,48.35,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,"Meat, poultry, or fish",NA,33,Percentage,50.3,45.46,55.14,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,"Meat, poultry, or fish",NA,33,Percentage,52.04,45.61,58.4,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,"Meat, poultry, or fish",NA,33,Percentage,48.57,42.32,54.86,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,"Meat, poultry, or fish",NA,33,Percentage,49,43.09,54.92,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,"Meat, poultry, or fish",NA,33,Percentage,54.04,41.32,66.25,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Fish or seafood,DQQ20,34,Percentage,19.51,16.19,23.07,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Fish or seafood,DQQ20,34,Percentage,18.89,15.05,23.43,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Fish or seafood,DQQ20,34,Percentage,20.14,15.46,25.81,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Fish or seafood,DQQ20,34,Percentage,19,15.29,23.36,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Fish or seafood,DQQ20,34,Percentage,20.97,12.81,32.39,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Poultry,DQQ19,35,Percentage,32.2,27.39,37.22,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Poultry,DQQ19,35,Percentage,36.03,30.22,42.28,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Poultry,DQQ19,35,Percentage,28.36,22.62,34.9,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Poultry,DQQ19,35,Percentage,31.9,27.01,37.23,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Poultry,DQQ19,35,Percentage,33.06,21.28,47.43,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Unprocessed red meat,NA,36,Percentage,6.92,4.93,9.22,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Unprocessed red meat,NA,36,Percentage,7.94,5.11,12.15,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Unprocessed red meat,NA,36,Percentage,5.89,3.77,9.11,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Unprocessed red meat,NA,36,Percentage,6.16,4.31,8.74,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Unprocessed red meat,NA,36,Percentage,9.08,4.86,16.34,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Unprocessed red meat (ruminants),DQQ17,37,Percentage,6.78,4.78,9.1,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Unprocessed red meat (ruminants),DQQ17,37,Percentage,7.82,5,12.03,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Unprocessed red meat (ruminants),DQQ17,37,Percentage,5.73,3.61,8.99,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Unprocessed red meat (ruminants),DQQ17,37,Percentage,6.05,4.21,8.64,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Unprocessed red meat (ruminants),DQQ17,37,Percentage,8.84,4.64,16.2,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Unprocessed red meat (non-ruminants),DQQ18,38,Percentage,0.14,0.01,0.42,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Unprocessed red meat (non-ruminants),DQQ18,38,Percentage,0.13,0.02,0.91,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Unprocessed red meat (non-ruminants),DQQ18,38,Percentage,0.16,0.02,1.18,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Unprocessed red meat (non-ruminants),DQQ18,38,Percentage,0.11,0.01,0.79,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Unprocessed red meat (non-ruminants),DQQ18,38,Percentage,0.24,0.03,2,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,More than one salty ultra-processed food,NA,39,Percentage,12.95,9.69,16.61,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,More than one salty ultra-processed food,NA,39,Percentage,13.74,9.29,19.87,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,More than one salty ultra-processed food,NA,39,Percentage,12.16,9.08,16.09,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,More than one salty ultra-processed food,NA,39,Percentage,14.33,10.64,19.02,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,More than one salty ultra-processed food,NA,39,Percentage,9.02,4.16,18.48,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Processed meats,DQQ16,40,Percentage,0.92,0.38,1.68,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Processed meats,DQQ16,40,Percentage,0.9,0.17,4.73,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Processed meats,DQQ16,40,Percentage,0.93,0.32,2.68,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Processed meats,DQQ16,40,Percentage,0.76,0.19,3.01,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Processed meats,DQQ16,40,Percentage,1.38,0.35,5.23,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Fast food or instant noodles,NA,41,Percentage,19.08,14.79,23.76,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Fast food or instant noodles,NA,41,Percentage,15.96,11.16,22.31,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Fast food or instant noodles,NA,41,Percentage,22.2,17.07,28.36,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Fast food or instant noodles,NA,41,Percentage,20.58,15.55,26.74,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Fast food or instant noodles,NA,41,Percentage,14.78,8.36,24.79,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Salty or fried snacks,NA,42,Percentage,32.66,27.83,37.67,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Salty or fried snacks,NA,42,Percentage,29.91,24.24,36.28,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Salty or fried snacks,NA,42,Percentage,35.41,29.63,41.66,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Salty or fried snacks,NA,42,Percentage,34.64,28.75,41.04,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Salty or fried snacks,NA,42,Percentage,27.01,19.19,36.57,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Deep fried foods,DQQ24,43,Percentage,11.73,8.6,15.26,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Deep fried foods,DQQ24,43,Percentage,13.81,9.31,20,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Deep fried foods,DQQ24,43,Percentage,9.63,6.89,13.31,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Deep fried foods,DQQ24,43,Percentage,12.98,9.46,17.56,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Deep fried foods,DQQ24,43,Percentage,8.14,3.96,16,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Packaged ultra-processed salty snacks,DQQ22,44,Percentage,18.47,15.11,22.09,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Packaged ultra-processed salty snacks,DQQ22,44,Percentage,17.86,13.22,23.69,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Packaged ultra-processed salty snacks,DQQ22,44,Percentage,19.08,15.28,23.56,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Packaged ultra-processed salty snacks,DQQ22,44,Percentage,19.38,15.67,23.73,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Packaged ultra-processed salty snacks,DQQ22,44,Percentage,15.87,9.53,25.25,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Instant noodles,DQQ23,45,Percentage,18.2,13.97,22.86,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Instant noodles,DQQ23,45,Percentage,15.54,10.82,21.8,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Instant noodles,DQQ23,45,Percentage,20.88,15.82,27.04,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Instant noodles,DQQ23,45,Percentage,19.45,14.48,25.62,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Instant noodles,DQQ23,45,Percentage,14.63,8.31,24.47,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Fast food,DQQ29,46,Percentage,1.5,0.88,2.28,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Fast food,DQQ29,46,Percentage,1.06,0.43,2.56,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Fast food,DQQ29,46,Percentage,1.94,1.11,3.34,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Fast food,DQQ29,46,Percentage,1.94,1.18,3.16,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Fast food,DQQ29,46,Percentage,0.24,0.05,1.1,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,More than one sugary food or beverage,NA,47,Percentage,35.73,31.07,40.54,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,More than one sugary food or beverage,NA,47,Percentage,43.07,36.77,49.59,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,More than one sugary food or beverage,NA,47,Percentage,28.37,22.99,34.45,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,More than one sugary food or beverage,NA,47,Percentage,38.56,33.31,44.09,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,More than one sugary food or beverage,NA,47,Percentage,27.66,17.8,40.31,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Sweet foods,NA,48,Percentage,31.67,27.49,36,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Sweet foods,NA,48,Percentage,37.01,30.94,43.52,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Sweet foods,NA,48,Percentage,26.3,21.26,32.05,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Sweet foods,NA,48,Percentage,32.02,27.35,37.08,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Sweet foods,NA,48,Percentage,30.66,20.3,43.42,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Baked or grain-based sweets,DQQ11,49,Percentage,16.91,13.92,20.13,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Baked or grain-based sweets,DQQ11,49,Percentage,18.11,13.91,23.23,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Baked or grain-based sweets,DQQ11,49,Percentage,15.72,12.01,20.3,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Baked or grain-based sweets,DQQ11,49,Percentage,17.05,13.77,20.93,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Baked or grain-based sweets,DQQ11,49,Percentage,16.51,10,26.05,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Other sweets,DQQ12,50,Percentage,21.24,18.04,24.63,1000,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Male,Other sweets,DQQ12,50,Percentage,25.5,20.74,30.93,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Female,Other sweets,DQQ12,50,Percentage,16.97,13.09,21.7,500,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Urban,Other sweets,DQQ12,50,Percentage,21.94,18.04,26.4,760,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,Rural,Other sweets,DQQ12,50,Percentage,19.26,13.19,27.25,240,2022_11_07,2023_01_10,2022,2023
Low income,Middle East and North Africa,Yemen,YEM,All,Sweet beverages,NA,51,Percentage,74.59,69.62,79.25,1000,2022_11_07,2023_01_10,2022,2023
